,STATENAME,ACTIVITYESTIMATE,WEEK,SEASON,POP,AREA,HealthCare_All,HealthCare_Under65,HealthCare_Under18,HealthCare_Over65,INCOME,TypeA_subH3,TypeA_subH1N1,TypeA,TypeA_subH3N2,TypeA_subU,TypeA_subH1,TypeB,PrevWeek,NSporadic,NLocalAct,NNoAct,NRegional,NWidespread
544,Alaska,Sporadic,17,2014-15,736307,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,67629,13,1,2,0,0,0,0,Sporadic,22,14,3,9,3
545,Alaska,Sporadic,18,2014-15,736307,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,67629,6,1,0,0,0,0,0,Sporadic,27,12,3,7,2
546,Alaska,Local Activity,19,2014-15,736307,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,67629,9,2,1,0,0,0,0,Sporadic,28,12,6,2,3
547,Alaska,Sporadic,20,2014-15,736307,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,67629,14,1,0,0,0,0,0,Local Activity,32,9,8,1,1
548,Alaska,Sporadic,41,2015-16,737547,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,75112,41,5,2,0,0,0,10,Sporadic,27,1,22,1,0
549,Alaska,Sporadic,42,2015-16,737547,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,75112,43,10,1,0,0,0,12,Sporadic,29,4,18,0,0
550,Alaska,Sporadic,43,2015-16,737547,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,75112,30,9,4,0,0,0,13,Sporadic,34,6,10,1,0
551,Alaska,Sporadic,44,2015-16,737547,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,75112,23,4,4,0,0,0,13,Sporadic,40,2,9,0,0
552,Alaska,Sporadic,45,2015-16,737547,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,75112,26,9,1,0,0,0,15,Sporadic,41,4,6,0,0
553,Alaska,Sporadic,46,2015-16,737547,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,75112,38,17,1,0,0,0,8,Sporadic,40,4,7,0,0
554,Alaska,Sporadic,47,2015-16,737547,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,75112,20,15,0,0,0,0,15,Sporadic,39,5,7,0,0
555,Alaska,Sporadic,48,2015-16,737547,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,75112,33,26,2,0,0,0,19,Sporadic,39,7,5,0,0
556,Alaska,Sporadic,49,2015-16,737547,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,75112,35,35,3,0,0,0,23,Sporadic,37,10,4,0,0
557,Alaska,Sporadic,50,2015-16,737547,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,75112,36,64,0,0,0,0,29,Sporadic,34,12,3,2,0
558,Alaska,Sporadic,51,2015-16,737547,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,75112,29,80,1,0,0,0,37,Sporadic,28,14,4,5,0
559,Alaska,Sporadic,52,2015-16,737547,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,75112,37,131,1,0,0,0,40,Sporadic,29,12,4,5,1
560,Alaska,Sporadic,1,2015-16,737547,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,75112,47,188,2,0,0,0,49,Sporadic,27,13,3,6,2
561,Alaska,Sporadic,2,2015-16,737547,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,75112,67,223,4,0,0,0,102,Sporadic,28,11,3,9,0
562,Alaska,Sporadic,3,2015-16,737547,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,75112,81,320,13,0,0,0,116,Sporadic,24,12,2,10,3
563,Alaska,Local Activity,4,2015-16,737547,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,75112,139,458,14,0,0,0,170,Sporadic,21,12,0,14,4
564,Alaska,Sporadic,5,2015-16,737547,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,75112,147,614,10,0,0,0,226,Local Activity,12,17,1,18,3
565,Alaska,Local Activity,6,2015-16,737547,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,75112,183,773,16,0,0,0,288,Sporadic,10,16,1,17,7
566,Alaska,Local Activity,7,2015-16,737547,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,75112,208,1180,17,0,0,0,383,Local Activity,3,16,0,20,12
567,Alaska,Widespread,8,2015-16,737547,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,75112,182,1528,27,0,0,0,527,Local Activity,1,11,0,18,21
568,Alaska,Widespread,9,2015-16,737547,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,75112,255,1740,32,0,0,0,527,Widespread,2,2,0,14,33
569,Alaska,Widespread,10,2015-16,737547,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,75112,277,2066,46,0,0,0,630,Widespread,0,1,0,13,37
570,Alaska,Widespread,11,2015-16,737547,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,75112,186,1419,23,0,0,0,525,Widespread,0,1,0,10,40
571,Alaska,Widespread,12,2015-16,737547,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,75112,174,990,17,0,0,0,439,Widespread,0,2,0,10,39
572,Alaska,Widespread,13,2015-16,737547,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,75112,155,763,33,0,0,0,494,Widespread,1,3,0,18,29
573,Alaska,Widespread,14,2015-16,737547,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,75112,121,484,32,0,0,0,393,Widespread,3,5,0,18,25
574,Alaska,Regional,15,2015-16,737547,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,75112,103,347,14,0,0,0,360,Widespread,3,11,0,19,18
575,Alaska,Regional,16,2015-16,737547,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,75112,118,255,15,0,0,0,373,Regional,4,14,0,19,14
576,Alaska,Local Activity,17,2015-16,737547,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,75112,88,152,5,0,0,0,274,Regional,8,14,0,16,13
577,Alaska,Sporadic,18,2015-16,737547,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,75112,56,68,2,0,0,0,202,Local Activity,11,18,0,15,7
578,Alaska,Sporadic,19,2015-16,737547,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,75112,59,41,2,0,0,0,144,Sporadic,15,21,0,12,3
579,Alaska,Local Activity,20,2015-16,737547,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,75112,71,30,4,0,0,0,96,Sporadic,22,20,0,7,2
580,Alaska,Sporadic,41,2016-17,741504,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,75723,74,11,0,0,0,0,16,Sporadic,36,1,14,0,0
581,Alaska,Sporadic,42,2016-17,741504,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,75723,106,12,2,0,0,0,18,Sporadic,42,1,8,0,0
582,Alaska,Sporadic,43,2016-17,741504,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,75723,123,13,0,0,0,0,11,Sporadic,42,1,8,0,0
583,Alaska,Sporadic,44,2016-17,741504,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,75723,109,11,3,0,0,0,19,Sporadic,40,3,8,0,0
584,Alaska,Sporadic,45,2016-17,741504,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,75723,131,5,1,0,0,0,11,Sporadic,40,6,4,1,0
585,Alaska,Sporadic,46,2016-17,741504,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,75723,163,9,2,0,0,0,21,Sporadic,41,5,4,1,0
586,Alaska,Sporadic,47,2016-17,741504,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,75723,148,5,8,0,0,0,16,Sporadic,36,12,3,0,0
587,Alaska,Sporadic,48,2016-17,741504,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,75723,257,11,8,0,0,0,38,Sporadic,37,12,1,1,0
588,Alaska,Sporadic,49,2016-17,741504,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,75723,405,12,1,0,0,0,28,Sporadic,29,19,1,2,0
589,Alaska,Regional,50,2016-17,741504,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,75723,641,15,3,0,0,0,60,Sporadic,20,23,1,7,0
590,Alaska,Regional,51,2016-17,741504,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,75723,867,24,9,0,0,0,77,Regional,10,28,0,13,0
591,Alaska,Regional,52,2016-17,741504,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,75723,1310,21,23,0,0,0,107,Regional,5,20,0,18,8
592,Alaska,Widespread,1,2016-17,741504,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,75723,1477,36,6,0,0,0,123,Regional,0,11,0,28,12
593,Alaska,Widespread,2,2016-17,741504,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,75723,1681,35,14,0,0,0,141,Widespread,0,9,0,21,21
594,Alaska,Widespread,3,2016-17,741504,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,75723,1847,46,9,0,0,0,191,Widespread,0,5,0,17,29
595,Alaska,Widespread,4,2016-17,741504,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,75723,2043,34,17,0,0,0,212,Widespread,0,2,0,12,37
596,Alaska,Widespread,5,2016-17,741504,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,75723,2320,35,17,0,0,0,319,Widespread,0,2,0,9,40
597,Alaska,Widespread,6,2016-17,741504,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,75723,2615,62,18,0,0,0,395,Widespread,0,2,0,6,43
598,Alaska,Widespread,7,2016-17,741504,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,75723,2413,53,13,0,0,0,537,Widespread,0,1,0,4,46
599,Alaska,Widespread,8,2016-17,741504,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,75723,2196,79,9,0,0,0,580,Widespread,1,2,0,4,44
600,Alaska,Widespread,9,2016-17,741504,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,75723,1359,49,13,0,0,0,577,Widespread,0,3,0,5,43
601,Alaska,Widespread,10,2016-17,741504,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,75723,1169,44,13,0,0,0,615,Widespread,1,3,0,8,39
602,Alaska,Widespread,11,2016-17,741504,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,75723,836,24,8,0,0,0,670,Widespread,0,4,0,11,36
603,Alaska,Regional,12,2016-17,741504,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,75723,809,31,3,0,0,0,816,Widespread,2,3,0,10,36
604,Alaska,Widespread,13,2016-17,741504,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,75723,641,25,3,0,0,0,917,Regional,2,6,0,12,31
605,Alaska,Widespread,14,2016-17,741504,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,75723,366,15,4,0,0,0,685,Widespread,2,6,0,19,24
606,Alaska,Widespread,15,2016-17,741504,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,75723,217,5,1,0,0,0,515,Widespread,2,13,0,18,18
607,Alaska,Widespread,16,2016-17,741504,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,75723,138,8,2,0,0,0,367,Widespread,6,20,0,15,10
608,Alaska,Regional,17,2016-17,741504,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,75723,130,5,2,0,0,0,263,Widespread,13,20,0,11,7
609,Alaska,Regional,18,2016-17,741504,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,75723,80,5,2,0,0,0,194,Regional,19,21,0,8,3
610,Alaska,Local Activity,19,2016-17,741504,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,75723,95,2,1,0,0,0,182,Regional,30,13,0,7,1
611,Alaska,Local Activity,20,2016-17,741504,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,75723,62,4,1,0,0,0,167,Local Activity,37,8,1,5,0
612,Alaska,Sporadic,41,2017-18,739786,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,72231,126,12,8,0,0,0,18,Sporadic,39,2,10,0,0
613,Alaska,Sporadic,42,2017-18,739786,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,72231,152,12,0,0,0,0,11,Sporadic,38,5,8,0,0
614,Alaska,Local Activity,43,2017-18,739786,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,72231,151,24,24,0,0,0,30,Sporadic,34,12,4,0,0
615,Alaska,Local Activity,44,2017-18,739786,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,72231,220,19,15,0,0,0,47,Local Activity,32,12,3,4,0
616,Alaska,Local Activity,45,2017-18,739786,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,72231,274,19,1,0,0,0,42,Local Activity,32,13,0,6,0
617,Alaska,Local Activity,46,2017-18,739786,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,72231,372,52,2,0,0,0,83,Local Activity,26,13,3,9,0
618,Alaska,Local Activity,47,2017-18,739786,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,72231,458,36,0,0,0,0,73,Local Activity,22,20,1,6,2
619,Alaska,Regional,48,2017-18,739786,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,72231,724,59,8,1,0,0,124,Local Activity,13,24,0,10,4
620,Alaska,Regional,49,2017-18,739786,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,72231,974,64,2,0,0,0,137,Regional,8,18,0,18,7
621,Alaska,Regional,50,2017-18,739786,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,72231,1335,122,10,0,0,0,224,Regional,3,10,0,26,12
622,Alaska,Regional,51,2017-18,739786,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,72231,2160,222,15,0,0,0,325,Regional,0,5,0,23,23
623,Alaska,Widespread,52,2017-18,739786,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,72231,2447,250,21,0,0,0,402,Regional,0,2,0,13,36
624,Alaska,Widespread,1,2017-18,739786,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,72231,2683,290,20,0,0,0,529,Widespread,0,1,0,4,46
625,Alaska,Widespread,2,2017-18,739786,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,72231,2747,343,31,0,0,0,626,Widespread,0,1,0,1,49
626,Alaska,Widespread,3,2017-18,739786,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,72231,2442,353,21,0,0,0,645,Widespread,0,2,0,0,49
627,Alaska,Widespread,4,2017-18,739786,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,72231,2526,495,29,0,0,0,879,Widespread,0,2,0,0,49
628,Alaska,Widespread,5,2017-18,739786,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,72231,2303,504,32,0,0,0,1047,Widespread,0,2,0,1,48
629,Alaska,Widespread,6,2017-18,739786,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,72231,1882,492,23,0,0,0,1200,Widespread,0,1,0,2,48
630,Alaska,Widespread,7,2017-18,739786,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,72231,1387,436,22,0,0,0,1182,Widespread,0,2,0,1,48
631,Alaska,Widespread,8,2017-18,739786,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,72231,1002,260,11,0,0,0,1156,Widespread,0,3,0,0,48
632,Alaska,Regional,9,2017-18,739786,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,72231,543,214,6,0,0,0,866,Widespread,0,4,0,3,44
633,Alaska,Widespread,10,2017-18,739786,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,72231,343,130,15,0,0,0,730,Regional,0,5,0,12,34
634,Alaska,Widespread,11,2017-18,739786,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,72231,252,154,12,0,0,0,665,Widespread,1,6,0,18,26
635,Alaska,Widespread,12,2017-18,739786,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,72231,213,101,5,0,0,0,594,Widespread,2,6,0,25,18
636,Alaska,Regional,13,2017-18,739786,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,72231,207,119,3,0,0,0,576,Widespread,4,9,0,22,16
637,Alaska,Regional,14,2017-18,739786,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,72231,154,96,4,0,0,0,477,Regional,3,11,0,26,11
638,Alaska,Regional,15,2017-18,739786,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,72231,98,95,0,0,0,0,352,Regional,5,17,0,22,7
639,Alaska,Local Activity,16,2017-18,739786,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,72231,81,43,0,0,0,0,270,Regional,7,21,2,16,5
640,Alaska,Local Activity,17,2017-18,739786,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,72231,52,42,0,0,0,0,208,Local Activity,11,25,2,9,4
641,Alaska,Local Activity,18,2017-18,739786,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,72231,27,32,2,0,0,0,171,Local Activity,15,24,2,7,3
642,Alaska,Local Activity,19,2017-18,739786,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,72231,20,13,0,0,0,0,80,Local Activity,26,16,2,4,3
643,Alaska,Sporadic,20,2017-18,739786,1723337,85.19999694824219,82.9000015258789,91.80000305175781,99.80000305175781,72231,10,16,0,0,0,0,43,Local Activity,34,9,3,3,2
644,Arizona,Widespread,41,2009-10,6343154,295234,81.0,79.30000305175781,83.5,96.5,45739,5,1877,34,0,8,4,0,Widespread,0,2,0,8,41
645,Arizona,Widespread,42,2009-10,6343154,295234,81.0,79.30000305175781,83.5,96.5,45739,1,2216,57,0,9,3,0,Widespread,0,2,0,3,46
646,Arizona,Widespread,43,2009-10,6343154,295234,81.0,79.30000305175781,83.5,96.5,45739,6,2387,57,0,24,2,0,Widespread,0,1,0,2,48
647,Arizona,Widespread,44,2009-10,6343154,295234,81.0,79.30000305175781,83.5,96.5,45739,4,3210,79,0,24,8,0,Widespread,0,1,0,2,48
648,Arizona,Widespread,45,2009-10,6343154,295234,81.0,79.30000305175781,83.5,96.5,45739,2,5108,160,0,18,1,0,Widespread,0,1,0,4,46
649,Arizona,Widespread,46,2009-10,6343154,295234,81.0,79.30000305175781,83.5,96.5,45739,0,6433,279,0,18,0,0,Widespread,0,1,0,7,43
650,Arizona,Widespread,47,2009-10,6343154,295234,81.0,79.30000305175781,83.5,96.5,45739,4,7284,327,0,27,3,0,Widespread,0,2,0,17,32
651,Arizona,Widespread,48,2009-10,6343154,295234,81.0,79.30000305175781,83.5,96.5,45739,2,5770,293,0,37,1,0,Widespread,2,7,0,17,25
652,Arizona,Regional,49,2009-10,6343154,295234,81.0,79.30000305175781,83.5,96.5,45739,2,4510,193,0,21,2,0,Widespread,4,8,0,25,14
653,Arizona,Regional,50,2009-10,6343154,295234,81.0,79.30000305175781,83.5,96.5,45739,1,3593,111,0,21,2,0,Regional,8,12,0,20,11
654,Arizona,Regional,51,2009-10,6343154,295234,81.0,79.30000305175781,83.5,96.5,45739,0,2208,61,0,21,1,0,Regional,11,14,1,18,7
655,Arizona,Local Activity,52,2009-10,6343154,295234,81.0,79.30000305175781,83.5,96.5,45739,2,1140,44,0,9,1,0,Regional,13,20,1,13,4
656,Arizona,Local Activity,1,2009-10,6343154,295234,81.0,79.30000305175781,83.5,96.5,45739,1,225,9,0,3,0,0,Local Activity,19,18,1,12,1
657,Arizona,Local Activity,2,2009-10,6343154,295234,81.0,79.30000305175781,83.5,96.5,45739,3,208,5,0,2,1,0,Local Activity,24,16,2,9,0
658,Arizona,Sporadic,3,2009-10,6343154,295234,81.0,79.30000305175781,83.5,96.5,45739,0,251,2,0,2,0,0,Local Activity,33,10,1,7,0
659,Arizona,Local Activity,4,2009-10,6343154,295234,81.0,79.30000305175781,83.5,96.5,45739,3,219,5,0,0,0,0,Sporadic,34,9,3,5,0
660,Arizona,Sporadic,5,2009-10,6343154,295234,81.0,79.30000305175781,83.5,96.5,45739,0,259,5,0,0,0,0,Local Activity,32,10,3,6,0
661,Arizona,Sporadic,6,2009-10,6343154,295234,81.0,79.30000305175781,83.5,96.5,45739,0,210,5,0,0,1,0,Sporadic,30,11,4,6,0
662,Arizona,Sporadic,7,2009-10,6343154,295234,81.0,79.30000305175781,83.5,96.5,45739,0,220,5,0,0,0,0,Sporadic,36,9,3,3,0
663,Arizona,Sporadic,8,2009-10,6343154,295234,81.0,79.30000305175781,83.5,96.5,45739,1,293,4,0,0,0,0,Sporadic,36,8,4,3,0
664,Arizona,Sporadic,9,2009-10,6343154,295234,81.0,79.30000305175781,83.5,96.5,45739,0,274,5,0,0,0,0,Sporadic,35,8,4,4,0
665,Arizona,Sporadic,10,2009-10,6343154,295234,81.0,79.30000305175781,83.5,96.5,45739,0,314,6,0,0,0,0,Sporadic,34,6,6,5,0
666,Arizona,Sporadic,11,2009-10,6343154,295234,81.0,79.30000305175781,83.5,96.5,45739,0,234,8,0,0,0,0,Sporadic,32,8,8,3,0
667,Arizona,Sporadic,12,2009-10,6343154,295234,81.0,79.30000305175781,83.5,96.5,45739,1,155,2,0,0,0,0,Sporadic,32,8,8,3,0
668,Arizona,Sporadic,13,2009-10,6343154,295234,81.0,79.30000305175781,83.5,96.5,45739,1,145,1,0,0,0,0,Sporadic,31,7,10,3,0
669,Arizona,Sporadic,14,2009-10,6343154,295234,81.0,79.30000305175781,83.5,96.5,45739,1,90,5,0,0,0,0,Sporadic,34,3,11,3,0
670,Arizona,Sporadic,15,2009-10,6343154,295234,81.0,79.30000305175781,83.5,96.5,45739,2,42,1,0,0,0,0,Sporadic,39,1,9,2,0
671,Arizona,Sporadic,16,2009-10,6343154,295234,81.0,79.30000305175781,83.5,96.5,45739,2,16,0,0,0,0,0,Sporadic,32,4,15,0,0
